MerchantID,Total_Transactions,Total_Quantity,Total_Spend,First_Transaction,Last_Transaction,Country,Avg_Order_Value,Cohort_Month,Tenure_Months,Days_Since_Last_Transaction,Is_Churned,Is_Active
14667.0,54,13010,21927.14,2009-12-02 12:38:00,2011-11-29 11:30:00,United Kingdom,3.201505139500734,2009-12,24.2,10,False,True
14668.0,1,49,111.62999999999998,2010-09-20 15:03:00,2010-09-20 15:03:00,United Kingdom,2.195,2010-09,0.0,444,True,False
14669.0,7,2054,3243.9300000000003,2009-12-02 13:06:00,2011-04-12 11:43:00,United Kingdom,2.6641012658227847,2009-12,16.5,241,True,False
14670.0,3,434,602.0,2009-12-07 13:59:00,2011-03-04 14:13:00,United Kingdom,1.8268617021276594,2009-12,15.1,279,True,False
14671.0,2,571,1127.45,2010-05-20 18:21:00,2010-06-08 13:39:00,United Kingdom,3.2132727272727273,2010-05,0.6,548,True,False
14672.0,4,646,1113.1399999999996,2010-01-28 11:33:00,2011-04-19 10:19:00,United Kingdom,2.8287735849056608,2010-01,14.8,234,True,False
14673.0,7,2035,3410.8100000000004,2010-10-26 10:14:00,2011-12-06 14:31:00,United Kingdom,2.2747852760736196,2010-10,13.5,2,False,True
14674.0,1,103,173.66000000000003,2010-07-18 14:25:00,2010-07-18 14:25:00,United Kingdom,2.6799999999999997,2010-07,0.0,508,True,False
14675.0,2,726,1066.9,2010-11-16 12:22:00,2011-11-23 12:58:00,United Kingdom,2.07025,2010-11,12.4,15,False,True
14676.0,12,8792,8356.789999999999,2010-03-10 09:30:00,2011-11-08 13:29:00,United Kingdom,1.6543609022556391,2010-03,20.3,30,False,True
14677.0,1,139,184.90999999999997,2010-04-26 09:48:00,2010-04-26 09:48:00,United Kingdom,2.37,2010-04,0.0,592,True,False
14678.0,1,179,403.39,2010-05-09 14:32:00,2010-05-09 14:32:00,United Kingdom,3.4783333333333335,2010-05,0.0,578,True,False
14679.0,3,794,1289.44,2009-12-08 17:13:00,2010-11-23 11:51:00,United Kingdom,3.1695238095238096,2009-12,11.6,381,True,False
14680.0,58,27364,57412.770000000004,2009-12-04 12:36:00,2011-11-14 16:59:00,United Kingdom,2.7487925696594426,2009-12,23.7,24,False,True
14681.0,6,172,875.15,2010-02-24 08:54:00,2011-09-29 15:52:00,United Kingdom,6.13,2010-02,19.4,70,False,True
14682.0,6,949,1514.81,2010-02-05 14:47:00,2011-06-05 12:12:00,United Kingdom,3.046976744186047,2010-02,16.1,187,True,False
14683.0,1,386,146.56,2010-04-30 17:18:00,2010-04-30 17:18:00,United Kingdom,1.1690476190476191,2010-04,0.0,587,True,False
14684.0,6,1039,1468.5500000000002,2010-11-14 14:07:00,2011-11-14 11:33:00,United Kingdom,1.70616570327553,2010-11,12.1,25,False,True
14685.0,8,2012,4619.79,2009-12-13 11:32:00,2010-05-12 13:08:00,United Kingdom,3.2117948717948717,2009-12,5.0,575,True,False
14686.0,5,475,885.83,2010-02-18 18:29:00,2010-10-21 18:31:00,United Kingdom,2.2411489361702124,2010-02,8.2,413,True,False
14687.0,3,850,1402.06,2010-06-06 10:36:00,2011-08-25 11:59:00,United Kingdom,2.9842500000000003,2010-06,14.8,106,True,False
14688.0,28,5580,7713.57,2010-09-09 12:35:00,2011-12-02 12:26:00,United Kingdom,2.1385380116959065,2010-09,14.9,7,False,True
14689.0,1,76,112.80000000000001,2011-05-15 11:22:00,2011-05-15 11:22:00,United Kingdom,2.180769230769231,2011-05,0.0,208,True,False
14690.0,4,344,794.33,2010-10-25 12:20:00,2011-10-26 15:39:00,United Kingdom,3.1016190476190477,2010-10,12.2,43,False,True
14691.0,5,707,2114.33,2011-05-11 09:55:00,2011-11-09 12:30:00,United Kingdom,3.6664788732394364,2011-05,6.1,30,False,True
14692.0,12,905,1745.0900000000001,2010-04-01 14:04:00,2011-07-25 15:08:00,United Kingdom,2.9514110429447853,2010-04,16.0,136,True,False
14693.0,7,388,1165.3600000000001,2010-07-02 08:28:00,2011-03-20 12:50:00,United Kingdom,3.4754666666666663,2010-07,8.7,264,True,False
14694.0,1,193,244.31,2010-04-01 19:46:00,2010-04-01 19:46:00,United Kingdom,2.7386666666666666,2010-04,0.0,616,True,False
14695.0,3,678,1620.0700000000002,2009-12-07 11:05:00,2010-07-08 14:18:00,United Kingdom,3.494767441860465,2009-12,7.1,518,True,False
14696.0,8,2151,2767.8999999999996,2010-10-14 11:43:00,2011-12-05 13:43:00,United Kingdom,2.4875000000000003,2010-10,13.9,3,False,True
14697.0,2,181,188.60999999999996,2011-05-05 15:29:00,2011-05-05 15:39:00,United Kingdom,3.2372727272727273,2011-05,0.0,217,True,False
14698.0,5,615,1250.76,2011-10-19 12:54:00,2011-12-08 12:26:00,United Kingdom,2.8727142857142858,2011-10,1.6,1,False,True
14699.0,4,484,702.6,2010-07-02 12:04:00,2011-05-09 14:54:00,United Kingdom,2.221,2010-07,10.4,213,True,False
14700.0,5,1634,3116.26,2010-08-11 12:19:00,2011-11-07 14:40:00,United Kingdom,2.6870588235294117,2010-08,15.1,31,False,True
14701.0,15,1782,4562.09,2010-01-24 12:15:00,2011-11-29 12:38:00,United Kingdom,3.0775974025974024,2010-01,22.5,10,False,True
14702.0,29,3073,6754.219999999999,2009-12-10 20:22:00,2011-12-08 19:29:00,United Kingdom,3.7018723994452154,2009-12,24.2,0,False,True
14703.0,1,183,318.16999999999996,2011-11-25 09:23:00,2011-11-25 09:23:00,United Kingdom,2.0513636363636363,2011-11,0.0,14,False,True
14704.0,11,1209,1813.5700000000002,2010-03-25 17:21:00,2011-11-28 12:51:00,United Kingdom,2.2491097308488612,2010-03,20.4,10,False,True
14705.0,1,100,179.0,2011-05-25 12:39:00,2011-05-25 12:39:00,United Kingdom,1.79,2011-05,0.0,198,True,False
14706.0,1,263,390.69,2010-03-31 11:09:00,2010-03-31 11:09:00,United Kingdom,2.847857142857143,2010-03,0.0,618,True,False
14707.0,2,96,139.2,2010-05-12 11:07:00,2010-09-30 11:37:00,United Kingdom,1.45,2010-05,4.7,435,True,False
14708.0,5,1509,2212.2799999999997,2010-09-10 10:26:00,2011-12-07 08:21:00,United Kingdom,4.144716981132075,2010-09,15.1,2,False,True
14709.0,25,4141,8886.330000000002,2009-12-05 15:26:00,2011-11-24 15:41:00,United Kingdom,3.4132773109243697,2009-12,24.0,14,False,True
14710.0,13,1151,1922.5900000000001,2009-12-03 17:12:00,2011-11-25 14:53:00,United Kingdom,2.0542533936651584,2009-12,24.0,13,False,True
14711.0,11,978,2868.7999999999997,2011-03-22 13:32:00,2011-11-29 14:58:00,United Kingdom,4.756078431372549,2011-03,8.4,9,False,True
14712.0,4,411,1328.0700000000002,2010-10-17 14:49:00,2011-11-10 12:59:00,United Kingdom,3.5421875000000003,2010-10,12.9,28,False,True
14713.0,21,3456,5418.869999999999,2009-12-03 19:22:00,2011-11-30 16:26:00,United Kingdom,2.2618945868945866,2009-12,24.2,8,False,True
14714.0,4,642,906.2399999999999,2010-01-21 11:51:00,2011-11-15 13:07:00,United Kingdom,2.69258064516129,2010-01,22.1,23,False,True
14715.0,8,1034,1840.4500000000003,2010-01-19 12:18:00,2011-11-15 12:10:00,United Kingdom,3.352608695652174,2010-01,22.1,24,False,True
14716.0,3,752,565.45,2010-09-21 12:07:00,2011-10-27 17:29:00,United Kingdom,1.6181,2010-09,13.4,42,False,True
14717.0,1,32,81.3,2009-12-06 13:05:00,2009-12-06 13:05:00,United Kingdom,3.313636363636364,2009-12,0.0,732,True,False
14718.0,1,202,226.42,2010-10-25 13:07:00,2010-10-25 13:07:00,United Kingdom,1.9745454545454544,2010-10,0.0,409,True,False
14719.0,5,1032,1602.13,2011-04-04 14:17:00,2011-12-08 12:43:00,United Kingdom,2.360253164556962,2011-04,8.2,1,False,True
14720.0,3,219,663.8100000000002,2011-08-05 12:06:00,2011-12-04 12:02:00,United Kingdom,5.744594594594595,2011-08,4.0,5,False,True
14721.0,1,59,115.77000000000001,2010-11-25 13:08:00,2010-11-25 13:08:00,United Kingdom,2.669259259259259,2010-11,0.0,378,True,False
14722.0,3,222,513.3699999999999,2010-08-10 13:28:00,2011-07-15 14:58:00,United Kingdom,3.3117021276595744,2010-08,11.3,146,True,False
14723.0,11,1308,2093.0600000000004,2009-12-04 11:22:00,2011-11-29 15:23:00,United Kingdom,2.14051975051975,2009-12,24.2,9,False,True
14724.0,1,187,345.24999999999994,2010-04-28 13:26:00,2010-04-28 13:26:00,United Kingdom,2.50953488372093,2010-04,0.0,589,True,False
14725.0,4,1340,1315.24,2010-06-23 11:34:00,2011-11-15 12:42:00,United Kingdom,2.963904761904762,2010-06,17.0,24,False,True
14726.0,1,91,124.75,2010-02-23 12:35:00,2010-02-23 12:35:00,United Kingdom,1.9921052631578948,2010-02,0.0,654,True,False
14727.0,3,468,467.93,2010-06-11 13:23:00,2011-03-10 14:45:00,United Kingdom,2.358936170212766,2010-06,9.1,273,True,False
14728.0,1,68,190.57999999999998,2010-10-22 15:57:00,2010-10-22 15:57:00,United Kingdom,3.4771428571428573,2010-10,0.0,412,True,False
14729.0,3,574,907.38,2010-03-24 13:30:00,2010-12-01 12:43:00,United Kingdom,2.0714903846153847,2010-03,8.4,373,True,False
14730.0,8,1132,2005.06,2011-03-08 12:49:00,2011-12-08 14:39:00,United Kingdom,2.525788423153693,2011-03,9.2,0,False,True
14731.0,3,256,380.02000000000004,2011-05-11 13:06:00,2011-10-23 15:54:00,United Kingdom,2.102222222222222,2011-05,5.5,46,False,True
14732.0,19,2273,5517.07,2009-12-09 10:48:00,2011-12-01 14:34:00,United Kingdom,3.9821299638989167,2009-12,24.1,7,False,True
14733.0,15,6491,16184.970000000001,2010-11-02 15:42:00,2011-11-23 15:39:00,United Kingdom,3.9029310344827586,2010-11,12.8,15,False,True
14734.0,4,378,1056.4199999999998,2010-06-06 15:15:00,2010-10-10 12:04:00,United Kingdom,4.862380952380952,2010-06,4.2,425,True,False
14735.0,56,4513,12240.16,2009-12-04 11:32:00,2011-12-06 12:09:00,United Kingdom,3.886912568306011,2009-12,24.4,3,False,True
14736.0,2,164,401.08000000000004,2010-08-11 15:13:00,2010-08-11 15:21:00,United Kingdom,3.0183,2010-08,0.0,484,True,False
14737.0,4,1071,3554.1700000000005,2010-11-04 11:29:00,2011-12-06 10:16:00,United Kingdom,3.862888888888889,2010-11,13.2,3,False,True
14738.0,9,757,1821.9,2009-12-07 10:21:00,2011-10-28 08:56:00,United Kingdom,4.111,2009-12,23.0,42,False,True
14739.0,25,10172,12287.5,2009-12-02 13:23:00,2011-12-05 16:54:00,United Kingdom,2.50078125,2009-12,24.4,3,False,True
14740.0,11,2081,4161.0599999999995,2010-02-25 11:40:00,2011-05-26 18:17:00,United Kingdom,3.386883116883117,2010-02,15.2,196,True,False
14741.0,7,1120,1897.59,2010-10-18 09:33:00,2011-11-28 08:48:00,United Kingdom,2.440941176470588,2010-10,13.5,11,False,True
14742.0,1,374,579.8499999999999,2010-09-30 14:07:00,2010-09-30 14:07:00,United Kingdom,2.4941176470588236,2010-09,0.0,434,True,False
14743.0,1,40,50.48,2010-04-26 10:26:00,2010-04-26 10:26:00,United Kingdom,1.3299999999999998,2010-04,0.0,592,True,False
14744.0,14,2547,3885.08,2010-05-18 14:06:00,2011-11-23 12:51:00,United Kingdom,3.9366942148760327,2010-05,18.4,15,False,True
14745.0,12,1977,2571.8100000000004,2010-03-12 10:33:00,2011-08-19 10:05:00,United Kingdom,2.0575886524822695,2010-03,17.5,112,True,False
14746.0,4,398,593.5,2010-10-12 11:06:00,2010-10-29 14:44:00,United Kingdom,1.5277777777777777,2010-10,0.6,405,True,False
14747.0,1,84,328.19999999999993,2011-04-04 14:09:00,2011-04-04 14:09:00,United Kingdom,5.800000000000001,2011-04,0.0,248,True,False
14748.0,10,2752,3152.32,2010-03-04 17:08:00,2011-11-10 18:33:00,United Kingdom,1.9514659685863875,2010-03,20.5,28,False,True
14749.0,1,403,310.15000000000003,2010-08-17 12:36:00,2010-08-17 12:36:00,United Kingdom,1.705,2010-08,0.0,479,True,False
14750.0,1,65,112.03,2009-12-03 17:57:00,2009-12-03 17:57:00,United Kingdom,2.634375,2009-12,0.0,735,True,False
14751.0,2,65,126.45000000000002,2009-12-13 14:08:00,2010-01-24 13:37:00,United Kingdom,2.635714285714286,2009-12,1.4,683,True,False
14752.0,1,260,389.63999999999993,2011-10-27 11:55:00,2011-10-27 11:55:00,United Kingdom,2.504,2011-10,0.0,43,False,True
14753.0,2,412,869.51,2010-09-05 11:04:00,2011-09-13 14:50:00,United Kingdom,2.9252083333333334,2010-09,12.4,86,False,True
14754.0,6,1011,1550.48,2010-01-18 11:04:00,2011-10-26 12:01:00,United Kingdom,2.6384671532846715,2010-01,21.5,44,False,True
14755.0,25,4401,9972.550000000001,2009-12-03 16:51:00,2011-11-30 11:24:00,United Kingdom,3.9633263157894736,2009-12,24.2,9,False,True
14756.0,3,1423,2653.76,2010-10-11 11:50:00,2011-11-24 18:13:00,United Kingdom,3.7733613445378147,2010-10,13.6,14,False,True
14757.0,1,160,420.50000000000006,2011-09-25 14:36:00,2011-09-25 14:36:00,United Kingdom,3.9242105263157896,2011-09,0.0,74,False,True
14758.0,7,840,2864.97,2010-04-08 08:27:00,2011-07-18 08:21:00,United Kingdom,6.0472794117647055,2010-04,15.5,144,True,False
14759.0,3,569,1625.97,2011-04-21 10:55:00,2011-12-05 12:03:00,United Kingdom,5.394117647058824,2011-04,7.6,4,False,True
14760.0,1,40,89.2,2011-02-15 16:27:00,2011-02-15 16:27:00,United Kingdom,2.87,2011-02,0.0,296,True,False
14761.0,3,206,447.92,2010-09-21 14:22:00,2011-10-12 12:10:00,United Kingdom,2.7879166666666664,2010-09,12.8,58,False,True
14762.0,2,428,417.57,2010-03-23 15:36:00,2011-03-21 08:20:00,United Kingdom,1.8676666666666668,2010-03,12.1,263,True,False
14764.0,1,190,278.3,2011-10-24 11:54:00,2011-10-24 11:54:00,United Kingdom,1.4916666666666665,2011-10,0.0,46,False,True
14765.0,3,135,254.11,2011-06-16 19:49:00,2011-11-10 19:53:00,United Kingdom,2.9766666666666666,2011-06,4.9,28,False,True
14766.0,11,4063,6556.13,2010-06-06 11:11:00,2011-12-01 16:05:00,United Kingdom,2.7150588235294117,2010-06,18.1,7,False,True
14767.0,1,117,382.80999999999995,2010-08-22 14:54:00,2010-08-22 14:54:00,United Kingdom,5.240555555555556,2010-08,0.0,473,True,False
14768.0,2,52,192.60000000000002,2011-08-04 13:25:00,2011-11-22 12:54:00,United Kingdom,3.91,2011-08,3.6,16,False,True
14769.0,17,11255,15771.880000000001,2009-12-16 09:17:00,2011-12-07 10:24:00,United Kingdom,2.6780364656381486,2009-12,24.0,2,False,True
14770.0,8,1598,3637.6400000000003,2010-02-25 18:58:00,2011-04-21 14:21:00,United Kingdom,3.923197969543147,2010-02,14.0,231,True,False
14771.0,2,622,594.6199999999998,2009-12-03 09:44:00,2010-03-28 12:52:00,United Kingdom,1.145531914893617,2009-12,3.8,620,True,False
14772.0,1,82,139.26,2011-08-19 15:04:00,2011-08-19 15:04:00,United Kingdom,3.508888888888889,2011-08,0.0,111,True,False
14773.0,1,53,140.55,2010-04-26 10:29:00,2010-04-26 10:29:00,United Kingdom,5.0,2010-04,0.0,592,True,False
14774.0,1,99,241.45,2010-06-29 12:26:00,2010-06-29 12:26:00,United Kingdom,5.203846153846153,2010-06,0.0,528,True,False
14775.0,3,1558,1418.46,2010-12-02 16:38:00,2011-10-12 15:27:00,United Kingdom,1.0765,2010-12,10.4,57,False,True
14776.0,15,4658,3708.2999999999993,2010-09-19 14:12:00,2011-10-19 15:34:00,United Kingdom,1.0237894736842106,2010-09,13.2,50,False,True
14777.0,1,212,307.56,2010-11-01 12:50:00,2010-11-01 12:50:00,United Kingdom,3.625625,2010-11,0.0,403,True,False
14778.0,2,306,730.8599999999999,2011-02-04 11:43:00,2011-08-04 15:23:00,United Kingdom,3.1414285714285715,2011-02,6.0,126,True,False
14779.0,3,84,386.15,2011-01-20 12:04:00,2011-03-04 12:42:00,United Kingdom,6.824390243902439,2011-01,1.4,280,True,False
14780.0,2,310,447.68,2011-09-21 15:15:00,2011-10-16 12:46:00,United Kingdom,2.7666666666666666,2011-09,0.8,54,False,True
14782.0,1,114,200.10000000000002,2011-01-24 11:12:00,2011-01-24 11:12:00,United Kingdom,2.516666666666667,2011-01,0.0,319,True,False
14783.0,1,262,307.30000000000007,2010-02-18 16:16:00,2010-02-18 16:16:00,United Kingdom,2.518823529411765,2010-02,0.0,658,True,False
14784.0,3,363,449.93000000000006,2010-11-15 09:49:00,2011-11-13 13:30:00,United Kingdom,2.925555555555556,2010-11,12.1,25,False,True
14785.0,2,84,77.4,2011-11-24 13:40:00,2011-11-29 13:21:00,United Kingdom,0.9433333333333334,2011-11,0.1,9,False,True
14786.0,1,112,90.96000000000001,2010-06-07 13:42:00,2010-06-07 13:42:00,United Kingdom,1.0057142857142858,2010-06,0.0,549,True,False
14787.0,1,59,110.64999999999999,2010-08-25 14:38:00,2010-08-25 14:38:00,United Kingdom,2.288,2010-08,0.0,470,True,False
14788.0,3,719,1156.3200000000002,2010-04-22 18:16:00,2011-12-02 17:06:00,United Kingdom,2.778448275862069,2010-04,19.6,6,False,True
14789.0,1,116,197.64000000000001,2011-11-11 08:59:00,2011-11-11 08:59:00,United Kingdom,2.0566666666666666,2011-11,0.0,28,False,True
14790.0,10,2642,2526.62,2009-12-11 14:37:00,2011-11-23 09:28:00,United Kingdom,1.7746896551724136,2009-12,23.7,16,False,True
14791.0,1,127,303.63000000000005,2010-04-12 10:24:00,2010-04-12 10:24:00,United Kingdom,3.4626315789473687,2010-04,0.0,606,True,False
14792.0,1,2,6.2,2011-10-07 09:19:00,2011-10-07 09:19:00,United Kingdom,3.1,2011-10,0.0,63,False,True
14793.0,2,361,625.9,2010-06-22 16:54:00,2011-11-18 14:50:00,United Kingdom,2.6333333333333333,2010-06,17.1,20,False,True
14794.0,10,783,1953.9,2010-08-09 15:44:00,2011-12-07 10:11:00,United Kingdom,6.066923076923077,2010-08,16.1,2,False,True
14795.0,1,17,131.45,2011-06-26 13:04:00,2011-06-26 13:04:00,United Kingdom,7.333333333333333,2011-06,0.0,165,True,False
14796.0,27,7653,10889.640000000001,2009-12-14 15:06:00,2011-12-08 15:31:00,United Kingdom,2.045711526078558,2009-12,24.1,0,False,True
14797.0,1,99,300.31,2010-07-20 14:07:00,2010-07-20 14:07:00,United Kingdom,4.170625,2010-07,0.0,506,True,False
14798.0,8,601,724.3100000000001,2010-03-01 08:38:00,2011-10-18 10:58:00,United Kingdom,1.5475510204081633,2010-03,19.9,52,False,True
14799.0,2,495,338.15,2009-12-02 11:18:00,2011-10-19 16:16:00,United Kingdom,4.248260869565217,2009-12,22.9,50,False,True
14800.0,17,6967,7774.32,2010-09-30 14:38:00,2011-10-23 12:46:00,United Kingdom,2.436996951219512,2010-09,12.9,47,False,True
14801.0,1,175,193.13999999999996,2011-10-09 15:24:00,2011-10-09 15:24:00,United Kingdom,2.4633898305084747,2011-10,0.0,60,False,True
14802.0,2,2,1502.98,2010-09-27 16:32:00,2010-09-27 16:34:00,United Kingdom,751.49,2010-09,0.0,437,True,False
14803.0,3,370,845.55,2011-02-20 13:21:00,2011-06-30 13:58:00,United Kingdom,2.886590909090909,2011-02,4.3,161,True,False
14804.0,1,121,353.27,2011-12-01 11:20:00,2011-12-01 11:20:00,United Kingdom,4.240833333333334,2011-12,0.0,8,False,True
14805.0,7,421,1104.6399999999999,2010-03-28 12:34:00,2011-11-24 16:20:00,United Kingdom,4.733257575757576,2010-03,20.2,14,False,True
14806.0,2,423,303.43,2010-09-26 15:50:00,2011-09-25 15:32:00,United Kingdom,1.9415,2010-09,12.1,74,False,True
14807.0,2,247,519.29,2010-02-28 11:33:00,2010-11-14 12:47:00,United Kingdom,3.2060000000000004,2010-02,8.6,390,True,False
14808.0,8,2147,2741.17,2011-06-20 12:53:00,2011-10-31 12:21:00,United Kingdom,3.486553191489362,2011-06,4.4,39,False,True
14809.0,2,232,686.7600000000001,2010-03-28 15:42:00,2010-03-28 15:44:00,United Kingdom,3.8755555555555556,2010-03,0.0,620,True,False
14810.0,13,1247,2537.02,2010-10-06 13:12:00,2011-10-30 11:19:00,United Kingdom,2.382676923076923,2010-10,12.9,40,False,True
14811.0,1,74,170.50000000000003,2010-11-17 13:09:00,2010-11-17 13:09:00,United Kingdom,2.855357142857143,2010-11,0.0,386,True,False
14812.0,1,136,185.8,2010-04-20 12:13:00,2010-04-20 12:13:00,United Kingdom,2.1464864864864865,2010-04,0.0,598,True,False
14813.0,4,474,1090.8700000000001,2010-04-08 11:49:00,2010-12-05 11:57:00,United Kingdom,3.14135593220339,2010-04,8.0,369,True,False
14814.0,1,96,160.45999999999998,2010-05-07 14:10:00,2010-05-07 14:10:00,United Kingdom,2.5459375,2010-05,0.0,580,True,False
14815.0,2,744,778.5,2011-10-03 11:36:00,2011-11-03 11:36:00,United Kingdom,1.6549056603773586,2011-10,1.0,36,False,True
14816.0,1,5,271.85,2011-05-26 13:16:00,2011-05-26 13:16:00,United Kingdom,66.475,2011-05,0.0,196,True,False
14817.0,7,2462,3959.86,2010-03-22 12:10:00,2011-05-23 13:35:00,United Kingdom,4.070913043478261,2010-03,14.2,199,True,False
14818.0,6,546,1170.4099999999999,2010-03-02 12:48:00,2011-09-27 11:01:00,United Kingdom,3.619626168224299,2010-03,19.1,73,False,True
14819.0,4,173,470.15999999999997,2009-12-21 15:54:00,2011-10-06 13:41:00,United Kingdom,3.7764912280701752,2009-12,21.8,63,False,True
14820.0,9,724,1274.76,2010-01-31 12:49:00,2011-11-18 15:41:00,United Kingdom,4.03015625,2010-01,21.9,20,False,True
14821.0,7,485,1286.45,2010-02-01 13:33:00,2010-12-08 08:43:00,United Kingdom,2.929027777777778,2010-02,10.3,366,True,False
14822.0,1,94,157.70000000000002,2010-08-11 12:52:00,2010-08-11 12:52:00,United Kingdom,2.677777777777778,2010-08,0.0,484,True,False
14823.0,3,88,321.42999999999995,2011-05-29 12:48:00,2011-06-12 13:12:00,United Kingdom,4.234714285714285,2011-05,0.5,179,True,False
14824.0,10,1954,4022.9100000000003,2010-03-12 13:07:00,2011-11-29 14:20:00,United Kingdom,2.5401265822784813,2010-03,20.9,9,False,True
14825.0,24,2848,4925.08,2010-04-06 14:14:00,2011-12-06 11:38:00,United Kingdom,2.539741935483871,2010-04,20.3,3,False,True
14826.0,2,152,385.2,2010-01-13 13:08:00,2010-05-07 09:00:00,United Kingdom,3.0450000000000004,2010-01,3.8,581,True,False
14827.0,1,5,0.0,2010-02-12 15:47:00,2010-02-12 15:47:00,United Kingdom,0.0,2010-02,0.0,664,True,False
14828.0,13,9718,9839.459999999997,2009-12-07 11:19:00,2011-05-27 10:16:00,United Kingdom,1.886930693069307,2009-12,17.8,196,True,False
14829.0,7,1147,1692.84,2010-09-29 13:14:00,2011-11-10 16:16:00,United Kingdom,2.255818181818182,2010-09,13.6,28,False,True
14830.0,1,169,197.13,2011-10-17 14:29:00,2011-10-17 14:29:00,United Kingdom,1.7247499999999998,2011-10,0.0,52,False,True
14831.0,3,885,1676.5699999999997,2009-12-02 09:21:00,2010-01-28 14:31:00,United Kingdom,3.1787804878048784,2009-12,1.9,679,True,False
14832.0,1,1,322.69,2010-03-19 15:14:00,2010-03-19 15:14:00,United Kingdom,322.69,2010-03,0.0,629,True,False
14833.0,1,58,94.8,2010-07-29 10:06:00,2010-07-29 10:06:00,United Kingdom,2.0,2010-07,0.0,498,True,False
14834.0,7,872,2206.16,2010-10-28 17:37:00,2011-11-22 10:30:00,United Kingdom,4.074252873563218,2010-10,13.0,17,False,True
14835.0,2,180,297.0,2010-04-01 19:34:00,2010-06-29 10:08:00,United Kingdom,1.65,2010-04,2.9,528,True,False
14836.0,3,45,102.44999999999999,2011-11-09 13:26:00,2011-11-29 16:45:00,United Kingdom,2.7916666666666665,2011-11,0.7,9,False,True
14837.0,9,3030,3460.32,2010-01-24 10:20:00,2011-09-11 10:58:00,United Kingdom,1.6342583732057416,2010-01,19.8,89,False,True
14838.0,2,362,773.6700000000001,2009-12-03 09:52:00,2010-10-12 15:46:00,United Kingdom,3.075211267605634,2009-12,10.4,422,True,False
14839.0,3,927,915.2800000000001,2010-01-04 16:29:00,2010-10-17 13:01:00,United Kingdom,2.3322972972972975,2010-01,9.5,417,True,False
14840.0,2,179,362.71,2010-06-18 15:42:00,2011-03-17 12:00:00,United Kingdom,2.8695454545454546,2010-06,9.0,267,True,False
14841.0,14,4164,7163.0,2009-12-02 16:49:00,2011-10-17 15:03:00,United Kingdom,3.159733333333333,2009-12,22.8,52,False,True
14842.0,4,1166,2824.6899999999996,2011-02-04 15:32:00,2011-10-27 12:37:00,United Kingdom,5.326275862068966,2011-02,8.8,43,False,True
14843.0,1,132,211.8,2010-09-29 12:39:00,2010-09-29 12:39:00,United Kingdom,1.5444444444444443,2010-09,0.0,436,True,False
14844.0,10,4369,6702.43,2010-04-12 12:50:00,2011-10-07 10:41:00,United Kingdom,2.9053429602888086,2010-04,18.1,63,False,True
14845.0,1,600,150.0,2010-04-19 10:19:00,2010-04-19 10:19:00,United Kingdom,0.25,2010-04,0.0,599,True,False
14846.0,1,193,437.4,2010-10-08 17:07:00,2010-10-08 17:07:00,United Kingdom,2.435,2010-10,0.0,426,True,False
14847.0,3,533,1348.95,2010-05-24 12:29:00,2011-07-14 10:52:00,United Kingdom,4.1893548387096775,2010-05,13.8,148,True,False
14848.0,1,260,310.56,2010-10-31 12:22:00,2010-10-31 12:22:00,United Kingdom,1.3354545454545454,2010-10,0.0,404,True,False
14849.0,43,12026,15763.45,2010-01-10 11:40:00,2011-11-18 10:58:00,United Kingdom,2.3492847682119207,2010-01,22.5,21,False,True
14850.0,7,1408,1794.0099999999998,2010-05-20 13:28:00,2011-02-01 11:21:00,United Kingdom,1.9299004975124376,2010-05,8.5,311,True,False
14851.0,3,631,829.4100000000001,2010-03-19 11:52:00,2011-11-16 14:20:00,United Kingdom,2.1630952380952384,2010-03,20.2,22,False,True
14852.0,18,4371,6147.18,2010-03-05 14:51:00,2011-10-12 13:20:00,United Kingdom,2.393483870967742,2010-03,19.5,57,False,True
14853.0,5,345,1376.8700000000001,2010-04-13 09:26:00,2011-11-15 16:56:00,United Kingdom,5.760967741935484,2010-04,19.4,23,False,True
14854.0,11,2999,4322.86,2010-01-22 09:48:00,2011-09-22 17:00:00,United Kingdom,2.7458604651162792,2010-01,20.3,77,False,True
14855.0,7,3510,6520.299999999999,2010-04-08 10:30:00,2011-08-12 14:02:00,United Kingdom,2.999903381642512,2010-04,16.4,118,True,False
14856.0,3,714,1311.38,2011-10-14 09:35:00,2011-11-03 14:53:00,United Kingdom,3.132878787878788,2011-10,0.7,35,False,True
14857.0,7,2081,3651.8509999999997,2010-03-15 11:00:00,2011-10-11 09:23:00,United Kingdom,3.2159671361502347,2010-03,19.1,59,False,True
14858.0,1,105,180.75,2010-07-22 10:51:00,2010-07-22 10:51:00,United Kingdom,1.95,2010-07,0.0,505,True,False
14859.0,5,888,1705.64,2010-06-03 10:26:00,2011-11-27 11:18:00,United Kingdom,3.0865151515151514,2010-06,18.1,12,False,True
14860.0,1,232,170.32,2011-11-20 14:17:00,2011-11-20 14:17:00,United Kingdom,0.9027272727272727,2011-11,0.0,18,False,True
14861.0,10,1076,1380.7299999999998,2009-12-08 12:12:00,2011-10-18 12:54:00,United Kingdom,2.2963953488372093,2009-12,22.6,51,False,True
14862.0,2,772,841.2,2011-07-14 11:20:00,2011-11-14 10:01:00,United Kingdom,2.1545833333333335,2011-07,4.1,25,False,True
